time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,position_0,position_6,position_3,position_1,position_2,position_4,position_5,position_7
1970/01/01 01:06:50.432000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.325226911547304e-08,0.999998977938414,-4.7091830448846115e-08,-0.0003550338658907,5.582856117096068e-07,-0.0003061645442797,-2.155230688272931e-06,0.0035206459441675,1.7115460000169945e-06,0.6658716018954357
1970/01/01 01:06:50.442000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473092e-08,0.999998977938414,-4.7091830448846115e-08,-0.0003550338658907,5.58285611709607e-07,-0.0003061645442797,-2.155230688272931e-06,0.0035206459441675,1.7115460000169945e-06,0.6658716018954357
1970/01/01 01:06:50.452000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473092e-08,0.999998977938414,-4.7091830448846194e-08,-0.0003550338658907,5.582856117096066e-07,-0.0003061645442797,-2.15523068827293e-06,0.0035206459441675,1.7115460000169934e-06,0.6658716018954357
1970/01/01 01:06:50.461000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472992e-08,0.999998977938414,-4.7091830448846135e-08,-0.0003550338658907,5.58285611709607e-07,-0.0003061645442797,-2.1552306882729306e-06,0.0035206459441675,1.7115460000169945e-06,0.6658716018954357
1970/01/01 01:06:50.471000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473466e-08,0.999998977938414,-4.7091830448846135e-08,-0.0003550338658907,5.582856117096068e-07,-0.0003061645442797,-2.155230688272931e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.481000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472936e-08,0.999998977938414,-4.7091830448846135e-08,-0.0003550338658907,5.582856117096066e-07,-0.0003061645442797,-2.1552306882729306e-06,0.0035206459441675,1.7115460000169934e-06,0.6658716018954357
1970/01/01 01:06:50.491000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472936e-08,0.999998977938414,-4.7091830448846055e-08,-0.0003550338658907,5.582856117096064e-07,-0.0003061645442797,-2.1552306882729293e-06,0.0035206459441675,1.711546000016993e-06,0.6658716018954357
1970/01/01 01:06:50.500000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.325226911547304e-08,0.999998977938414,-4.709183044884608e-08,-0.0003550338658907,5.582856117096066e-07,-0.0003061645442797,-2.15523068827293e-06,0.0035206459441675,1.7115460000169936e-06,0.6658716018954357
1970/01/01 01:06:50.510000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472992e-08,0.999998977938414,-4.709183044884608e-08,-0.0003550338658907,5.582856117096068e-07,-0.0003061645442797,-2.155230688272931e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.522000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.325226911547283e-08,0.999998977938414,-4.7091830448845976e-08,-0.0003550338658907,5.582856117096068e-07,-0.0003061645442797,-2.1552306882729306e-06,0.0035206459441675,1.7115460000169947e-06,0.6658716018954357
1970/01/01 01:06:50.530000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473466e-08,0.999998977938414,-4.7091830448845976e-08,-0.0003550338658907,5.582856117096066e-07,-0.0003061645442797,-2.1552306882729298e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.539000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.325226911547357e-08,0.999998977938414,-4.7091830448846115e-08,-0.0003550338658907,5.582856117096066e-07,-0.0003061645442797,-2.155230688272931e-06,0.0035206459441675,1.7115460000169945e-06,0.6658716018954357
1970/01/01 01:06:50.549000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473092e-08,0.999998977938414,-4.709183044884608e-08,-0.0003550338658907,5.582856117096065e-07,-0.0003061645442797,-2.155230688272931e-06,0.0035206459441675,1.7115460000169945e-06,0.6658716018954357
1970/01/01 01:06:50.560000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.325226911547304e-08,0.999998977938414,-4.7091830448846135e-08,-0.0003550338658907,5.582856117096067e-07,-0.0003061645442797,-2.15523068827293e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.569000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473307e-08,0.999998977938414,-4.7091830448846194e-08,-0.0003550338658907,5.582856117096067e-07,-0.0003061645442797,-2.155230688272931e-06,0.0035206459441675,1.7115460000169945e-06,0.6658716018954357
1970/01/01 01:06:50.578000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473307e-08,0.999998977938414,-4.7091830448846115e-08,-0.0003550338658907,5.582856117096067e-07,-0.0003061645442797,-2.155230688272931e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.588000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472724e-08,0.999998977938414,-4.7091830448846115e-08,-0.0003550338658907,5.58285611709607e-07,-0.0003061645442797,-2.155230688272931e-06,0.0035206459441675,1.7115460000169945e-06,0.6658716018954357
1970/01/01 01:06:50.598000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473092e-08,0.999998977938414,-4.7091830448846055e-08,-0.0003550338658907,5.582856117096065e-07,-0.0003061645442797,-2.15523068827293e-06,0.0035206459441675,1.7115460000169936e-06,0.6658716018954357
1970/01/01 01:06:50.608000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472992e-08,0.999998977938414,-4.7091830448846115e-08,-0.0003550338658907,5.582856117096066e-07,-0.0003061645442797,-2.1552306882729306e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.620000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.325226911547304e-08,0.999998977938414,-4.7091830448846055e-08,-0.0003550338658907,5.582856117096063e-07,-0.0003061645442797,-2.155230688272929e-06,0.0035206459441675,1.7115460000169928e-06,0.6658716018954357
1970/01/01 01:06:50.628000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.32522691154732e-08,0.999998977938414,-4.709183044884616e-08,-0.0003550338658907,5.582856117096066e-07,-0.0003061645442797,-2.15523068827293e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.638000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.32522691154732e-08,0.999998977938414,-4.7091830448846135e-08,-0.0003550338658907,5.58285611709607e-07,-0.0003061645442797,-2.1552306882729306e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.648000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472883e-08,0.999998977938414,-4.7091830448846115e-08,-0.0003550338658907,5.582856117096067e-07,-0.0003061645442797,-2.1552306882729306e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.657000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472936e-08,0.999998977938414,-4.7091830448846115e-08,-0.0003550338658907,5.582856117096066e-07,-0.0003061645442797,-2.1552306882729298e-06,0.0035206459441675,1.7115460000169934e-06,0.6658716018954357
1970/01/01 01:06:50.669000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.32522691154732e-08,0.999998977938414,-4.7091830448846135e-08,-0.0003550338658907,5.582856117096066e-07,-0.0003061645442797,-2.15523068827293e-06,0.0035206459441675,1.7115460000169936e-06,0.6658716018954357
1970/01/01 01:06:50.677000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473092e-08,0.999998977938414,-4.7091830448846135e-08,-0.0003550338658907,5.582856117096067e-07,-0.0003061645442797,-2.1552306882729298e-06,0.0035206459441675,1.711546000016993e-06,0.6658716018954357
1970/01/01 01:06:50.688000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472936e-08,0.999998977938414,-4.709183044884621e-08,-0.0003550338658907,5.582856117096068e-07,-0.0003061645442797,-2.1552306882729306e-06,0.0035206459441675,1.7115460000169932e-06,0.6658716018954357
1970/01/01 01:06:50.696000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.325226911547283e-08,0.999998977938414,-4.7091830448846055e-08,-0.0003550338658907,5.582856117096067e-07,-0.0003061645442797,-2.1552306882729306e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.707000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472936e-08,0.999998977938414,-4.709183044884621e-08,-0.0003550338658907,5.582856117096073e-07,-0.0003061645442797,-2.155230688272932e-06,0.0035206459441675,1.7115460000169951e-06,0.6658716018954357
1970/01/01 01:06:50.716000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.325226911547304e-08,0.999998977938414,-4.709183044884608e-08,-0.0003550338658907,5.582856117096068e-07,-0.0003061645442797,-2.155230688272931e-06,0.0035206459441675,1.7115460000169945e-06,0.6658716018954357
1970/01/01 01:06:50.726000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473413e-08,0.999998977938414,-4.7091830448846194e-08,-0.0003550338658907,5.582856117096071e-07,-0.0003061645442797,-2.1552306882729315e-06,0.0035206459441675,1.7115460000169945e-06,0.6658716018954357
1970/01/01 01:06:50.736000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473307e-08,0.999998977938414,-4.709183044884616e-08,-0.0003550338658907,5.582856117096067e-07,-0.0003061645442797,-2.15523068827293e-06,0.0035206459441675,1.711546000016993e-06,0.6658716018954357
1970/01/01 01:06:50.746000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472883e-08,0.999998977938414,-4.7091830448846115e-08,-0.0003550338658907,5.582856117096066e-07,-0.0003061645442797,-2.1552306882729306e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.756000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472936e-08,0.999998977938414,-4.7091830448846055e-08,-0.0003550338658907,5.582856117096065e-07,-0.0003061645442797,-2.155230688272931e-06,0.0035206459441675,1.7115460000169945e-06,0.6658716018954357
1970/01/01 01:06:50.769000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472883e-08,0.999998977938414,-4.7091830448846115e-08,-0.0003550338658907,5.582856117096065e-07,-0.0003061645442797,-2.1552306882729306e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.775000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473092e-08,0.999998977938414,-4.7091830448846135e-08,-0.0003550338658907,5.582856117096067e-07,-0.0003061645442797,-2.1552306882729315e-06,0.0035206459441675,1.7115460000169947e-06,0.6658716018954357
1970/01/01 01:06:50.787000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472936e-08,0.999998977938414,-4.7091830448846055e-08,-0.0003550338658907,5.582856117096063e-07,-0.0003061645442797,-2.15523068827293e-06,0.0035206459441675,1.7115460000169936e-06,0.6658716018954357
1970/01/01 01:06:50.795000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472936e-08,0.999998977938414,-4.709183044884624e-08,-0.0003550338658907,5.582856117096066e-07,-0.0003061645442797,-2.1552306882729306e-06,0.0035206459441675,1.7115460000169936e-06,0.6658716018954357
1970/01/01 01:06:50.805000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472883e-08,0.999998977938414,-4.709183044884624e-08,-0.0003550338658907,5.582856117096068e-07,-0.0003061645442797,-2.15523068827293e-06,0.0035206459441675,1.711546000016993e-06,0.6658716018954357
1970/01/01 01:06:50.816000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.325226911547304e-08,0.999998977938414,-4.709183044884608e-08,-0.0003550338658907,5.582856117096068e-07,-0.0003061645442797,-2.1552306882729306e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.824000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.32522691154732e-08,0.999998977938414,-4.709183044884608e-08,-0.0003550338658907,5.582856117096066e-07,-0.0003061645442797,-2.15523068827293e-06,0.0035206459441675,1.7115460000169934e-06,0.6658716018954357
1970/01/01 01:06:50.835000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472992e-08,0.999998977938414,-4.709183044884616e-08,-0.0003550338658907,5.582856117096066e-07,-0.0003061645442797,-2.1552306882729298e-06,0.0035206459441675,1.711546000016993e-06,0.6658716018954357
1970/01/01 01:06:50.844000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473307e-08,0.999998977938414,-4.709183044884616e-08,-0.0003550338658907,5.582856117096068e-07,-0.0003061645442797,-2.15523068827293e-06,0.0035206459441675,1.7115460000169945e-06,0.6658716018954357
1970/01/01 01:06:50.854000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473783e-08,0.999998977938414,-4.7091830448846055e-08,-0.0003550338658907,5.582856117096068e-07,-0.0003061645442797,-2.1552306882729298e-06,0.0035206459441675,1.7115460000169945e-06,0.6658716018954357
1970/01/01 01:06:50.866000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473624e-08,0.999998977938414,-4.7091830448846e-08,-0.0003550338658907,5.582856117096067e-07,-0.0003061645442797,-2.1552306882729293e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.874000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473466e-08,0.999998977938414,-4.7091830448846e-08,-0.0003550338658907,5.582856117096067e-07,-0.0003061645442797,-2.1552306882729298e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.884000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472777e-08,0.999998977938414,-4.7091830448846135e-08,-0.0003550338658907,5.582856117096067e-07,-0.0003061645442797,-2.15523068827293e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.893000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472883e-08,0.999998977938414,-4.7091830448846055e-08,-0.0003550338658907,5.582856117096068e-07,-0.0003061645442797,-2.155230688272931e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.903000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.32522691154732e-08,0.999998977938414,-4.7091830448846036e-08,-0.0003550338658907,5.582856117096066e-07,-0.0003061645442797,-2.1552306882729306e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.915000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473466e-08,0.999998977938414,-4.709183044884616e-08,-0.0003550338658907,5.582856117096066e-07,-0.0003061645442797,-2.15523068827293e-06,0.0035206459441675,1.7115460000169945e-06,0.6658716018954357
1970/01/01 01:06:50.923000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.325226911547304e-08,0.999998977938414,-4.709183044884616e-08,-0.0003550338658907,5.582856117096068e-07,-0.0003061645442797,-2.1552306882729315e-06,0.0035206459441675,1.7115460000169947e-06,0.6658716018954357
1970/01/01 01:06:50.933000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472936e-08,0.999998977938414,-4.7091830448846135e-08,-0.0003550338658907,5.58285611709607e-07,-0.0003061645442797,-2.155230688272931e-06,0.0035206459441675,1.7115460000169945e-06,0.6658716018954357
1970/01/01 01:06:50.942000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473363e-08,0.999998977938414,-4.7091830448846055e-08,-0.0003550338658907,5.582856117096065e-07,-0.0003061645442797,-2.1552306882729298e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:50.953000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.325226911547304e-08,0.999998977938414,-4.7091830448846115e-08,-0.0003550338658907,5.582856117096062e-07,-0.0003061645442797,-2.1552306882729293e-06,0.0035206459441675,1.7115460000169932e-06,0.6658716018954357
1970/01/01 01:06:50.963000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473363e-08,0.999998977938414,-4.7091830448846115e-08,-0.0003550338658907,5.582856117096063e-07,-0.0003061645442797,-2.155230688272929e-06,0.0035206459441675,1.7115460000169932e-06,0.6658716018954357
1970/01/01 01:06:50.972000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472992e-08,0.999998977938414,-4.7091830448846135e-08,-0.0003550338658907,5.582856117096065e-07,-0.0003061645442797,-2.1552306882729298e-06,0.0035206459441675,1.7115460000169936e-06,0.6658716018954357
1970/01/01 01:06:50.982000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473466e-08,0.999998977938414,-4.709183044884608e-08,-0.0003550338658907,5.582856117096065e-07,-0.0003061645442797,-2.1552306882729293e-06,0.0035206459441675,1.7115460000169934e-06,0.6658716018954357
1970/01/01 01:06:50.991000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473092e-08,0.999998977938414,-4.709183044884616e-08,-0.0003550338658907,5.582856117096066e-07,-0.0003061645442797,-2.15523068827293e-06,0.0035206459441675,1.7115460000169936e-06,0.6658716018954357
1970/01/01 01:06:51.1000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472936e-08,0.999998977938414,-4.709183044884608e-08,-0.0003550338658907,5.582856117096068e-07,-0.0003061645442797,-2.1552306882729306e-06,0.0035206459441675,1.7115460000169936e-06,0.6658716018954357
1970/01/01 01:06:51.11000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473254e-08,0.999998977938414,-4.7091830448846036e-08,-0.0003550338658907,5.582856117096066e-07,-0.0003061645442797,-2.1552306882729315e-06,0.0035206459441675,1.7115460000169947e-06,0.6658716018954357
1970/01/01 01:06:51.21000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473148e-08,0.999998977938414,-4.7091830448846e-08,-0.0003550338658907,5.582856117096062e-07,-0.0003061645442797,-2.15523068827293e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:51.31000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473363e-08,0.999998977938414,-4.7091830448846055e-08,-0.0003550338658907,5.582856117096063e-07,-0.0003061645442797,-2.1552306882729298e-06,0.0035206459441675,1.7115460000169934e-06,0.6658716018954357
1970/01/01 01:06:51.41000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473522e-08,0.999998977938414,-4.7091830448846055e-08,-0.0003550338658907,5.582856117096065e-07,-0.0003061645442797,-2.1552306882729293e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:51.50000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115473254e-08,0.999998977938414,-4.7091830448846115e-08,-0.0003550338658907,5.582856117096065e-07,-0.0003061645442797,-2.1552306882729298e-06,0.0035206459441675,1.7115460000169932e-06,0.6658716018954357
1970/01/01 01:06:51.60000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.325226911547304e-08,0.999998977938414,-4.7091830448846135e-08,-0.0003550338658907,5.582856117096071e-07,-0.0003061645442797,-2.15523068827293e-06,0.0035206459441675,1.7115460000169934e-06,0.6658716018954357
1970/01/01 01:06:51.72000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.325226911547267e-08,0.999998977938414,-4.709183044884624e-08,-0.0003550338658907,5.582856117096073e-07,-0.0003061645442797,-2.1552306882729315e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:51.81000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.325226911547257e-08,0.999998977938414,-4.709183044884621e-08,-0.0003550338658907,5.582856117096072e-07,-0.0003061645442797,-2.1552306882729315e-06,0.0035206459441675,1.711546000016994e-06,0.6658716018954357
1970/01/01 01:06:51.89000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472724e-08,0.999998977938414,-4.709183044884629e-08,-0.0003550338658907,5.582856117096072e-07,-0.0003061645442797,-2.1552306882729315e-06,0.0035206459441675,1.7115460000169936e-06,0.6658716018954357
1970/01/01 01:06:51.99000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472516e-08,0.999998977938414,-4.7091830448846274e-08,-0.0003550338658907,5.582856117096071e-07,-0.0003061645442797,-2.155230688272931e-06,0.0035206459441675,1.7115460000169936e-06,0.6658716018954357
1970/01/01 01:06:51.109000000,0.0001215843736671,-0.0248596002567207,1.1873839900898984,3.670189158591092e-06,0.0014297232799959,-2.3252269115472936e-08,0.999998977938414,-4.7091830448846115e-08,-0.0003550338658907,5.582856117096068e-07,-0.0003061645442797,-2.1552306882729306e-06,0.0035206459441675,1.7115460000169932e-06,0.6658716018954357
