time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
2024/11/28 14:14:36.210644014,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.37096501455905e-08,0.9999999999746418
2024/11/28 14:14:36.220430334,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559029e-08,0.9999999999746418
2024/11/28 14:14:36.234410250,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590024e-08,0.9999999999746418
2024/11/28 14:14:36.240382876,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559034e-08,0.9999999999746418
2024/11/28 14:14:36.250862783,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559029e-08,0.9999999999746418
2024/11/28 14:14:36.261572012,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590554e-08,0.9999999999746418
2024/11/28 14:14:36.270787765,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:36.281798676,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590554e-08,0.9999999999746418
2024/11/28 14:14:36.290357850,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559066e-08,0.9999999999746418
2024/11/28 14:14:36.301045635,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559061e-08,0.9999999999746418
2024/11/28 14:14:36.311572047,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590766e-08,0.9999999999746418
2024/11/28 14:14:36.320311540,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:36.330609644,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:36.340570675,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559098e-08,0.9999999999746418
2024/11/28 14:14:36.350944144,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559098e-08,0.9999999999746418
2024/11/28 14:14:36.360816712,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:36.370585076,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559061e-08,0.9999999999746418
2024/11/28 14:14:36.380954649,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590766e-08,0.9999999999746418
2024/11/28 14:14:36.390671257,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:36.401509453,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559087e-08,0.9999999999746418
2024/11/28 14:14:36.415073879,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559066e-08,0.9999999999746418
2024/11/28 14:14:36.420553146,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559087e-08,0.9999999999746418
2024/11/28 14:14:36.430600442,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559061e-08,0.9999999999746418
2024/11/28 14:14:36.440648487,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:36.450837322,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:36.460733283,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559098e-08,0.9999999999746418
2024/11/28 14:14:36.470540901,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559087e-08,0.9999999999746418
2024/11/28 14:14:36.481007983,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559061e-08,0.9999999999746418
2024/11/28 14:14:36.490254156,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590395e-08,0.9999999999746418
2024/11/28 14:14:36.500794695,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559029e-08,0.9999999999746418
2024/11/28 14:14:36.511126657,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590395e-08,0.9999999999746418
2024/11/28 14:14:36.520549848,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.37096501455905e-08,0.9999999999746418
2024/11/28 14:14:36.532142857,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:36.540684514,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590395e-08,0.9999999999746418
2024/11/28 14:14:36.551138921,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559045e-08,0.9999999999746418
2024/11/28 14:14:36.561321536,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559034e-08,0.9999999999746418
2024/11/28 14:14:36.570558076,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559034e-08,0.9999999999746418
2024/11/28 14:14:36.580493931,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:36.590560879,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:36.607448845,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590766e-08,0.9999999999746418
2024/11/28 14:14:36.610886288,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:36.620327503,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559098e-08,0.9999999999746418
2024/11/28 14:14:36.631978680,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:36.646120587,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590766e-08,0.9999999999746418
2024/11/28 14:14:36.653972950,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590766e-08,0.9999999999746418
2024/11/28 14:14:36.663328143,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590924e-08,0.9999999999746418
2024/11/28 14:14:36.672080838,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590766e-08,0.9999999999746418
2024/11/28 14:14:36.681232032,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:36.690550997,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:36.700602264,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590554e-08,0.9999999999746418
2024/11/28 14:14:36.710859844,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.37096501455905e-08,0.9999999999746418
2024/11/28 14:14:36.721016597,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559066e-08,0.9999999999746418
2024/11/28 14:14:36.730477819,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559061e-08,0.9999999999746418
2024/11/28 14:14:36.742045022,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:36.750508894,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590924e-08,0.9999999999746418
2024/11/28 14:14:36.761068558,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590924e-08,0.9999999999746418
2024/11/28 14:14:36.770777336,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559087e-08,0.9999999999746418
2024/11/28 14:14:36.781571881,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:36.790547272,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:36.800576386,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559061e-08,0.9999999999746418
2024/11/28 14:14:36.810240504,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559087e-08,0.9999999999746418
2024/11/28 14:14:36.820705362,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559087e-08,0.9999999999746418
2024/11/28 14:14:36.830869925,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:36.840604287,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559066e-08,0.9999999999746418
2024/11/28 14:14:36.850989330,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:36.861368134,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590395e-08,0.9999999999746418
2024/11/28 14:14:36.870861015,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559034e-08,0.9999999999746418
2024/11/28 14:14:36.884581298,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:36.891342029,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:36.902123001,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:36.910708792,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:36.920765178,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559087e-08,0.9999999999746418
2024/11/28 14:14:36.932824274,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590395e-08,0.9999999999746418
2024/11/28 14:14:36.940395788,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590395e-08,0.9999999999746418
2024/11/28 14:14:36.951224164,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590395e-08,0.9999999999746418
2024/11/28 14:14:36.962680837,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590766e-08,0.9999999999746418
2024/11/28 14:14:36.970731692,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590924e-08,0.9999999999746418
2024/11/28 14:14:36.980680800,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559061e-08,0.9999999999746418
2024/11/28 14:14:36.990529744,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:37.4811363,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590766e-08,0.9999999999746418
2024/11/28 14:14:37.15093230,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:37.20592865,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559087e-08,0.9999999999746418
2024/11/28 14:14:37.31410591,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:37.40501386,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590766e-08,0.9999999999746418
2024/11/28 14:14:37.51609482,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590766e-08,0.9999999999746418
2024/11/28 14:14:37.60834900,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559103e-08,0.9999999999746418
2024/11/28 14:14:37.70647663,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559087e-08,0.9999999999746418
2024/11/28 14:14:37.83169388,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559098e-08,0.9999999999746418
2024/11/28 14:14:37.90846345,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590924e-08,0.9999999999746418
2024/11/28 14:14:37.100625548,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559098e-08,0.9999999999746418
2024/11/28 14:14:37.110817064,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:37.120601296,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590924e-08,0.9999999999746418
2024/11/28 14:14:37.130903068,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559108e-08,0.9999999999746418
2024/11/28 14:14:37.140464692,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559103e-08,0.9999999999746418
2024/11/28 14:14:37.150546384,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:37.160577950,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:37.170718967,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:37.180853958,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.37096501455905e-08,0.9999999999746418
2024/11/28 14:14:37.190894267,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559034e-08,0.9999999999746418
2024/11/28 14:14:37.201018053,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590236e-08,0.9999999999746418
2024/11/28 14:14:37.211934378,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559045e-08,0.9999999999746418
2024/11/28 14:14:37.220582110,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559066e-08,0.9999999999746418
2024/11/28 14:14:37.233723998,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145590766e-08,0.9999999999746418
2024/11/28 14:14:37.240679133,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559061e-08,0.9999999999746418
2024/11/28 14:14:37.250645149,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559061e-08,0.9999999999746418
2024/11/28 14:14:37.260581373,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:37.270568166,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559061e-08,0.9999999999746418
2024/11/28 14:14:37.280664084,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559061e-08,0.9999999999746418
2024/11/28 14:14:37.290267114,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:37.300546176,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559061e-08,0.9999999999746418
2024/11/28 14:14:37.311184432,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559045e-08,0.9999999999746418
2024/11/28 14:14:37.320453388,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559061e-08,0.9999999999746418
2024/11/28 14:14:37.330842323,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:37.340740809,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:37.350552107,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:37.361297984,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.37096501455905e-08,0.9999999999746418
2024/11/28 14:14:37.371010228,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559066e-08,0.9999999999746418
2024/11/28 14:14:37.382791860,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:37.390530038,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559045e-08,0.9999999999746418
2024/11/28 14:14:37.400677559,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559066e-08,0.9999999999746418
2024/11/28 14:14:37.411127242,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559061e-08,0.9999999999746418
2024/11/28 14:14:37.420351834,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559087e-08,0.9999999999746418
2024/11/28 14:14:37.431235945,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:37.440554942,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.3709650145591136e-08,0.9999999999746418
2024/11/28 14:14:37.451013402,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559119e-08,0.9999999999746418
2024/11/28 14:14:37.461545438,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559108e-08,0.9999999999746418
2024/11/28 14:14:37.470388430,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559108e-08,0.9999999999746418
2024/11/28 14:14:37.480675317,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559087e-08,0.9999999999746418
2024/11/28 14:14:37.490708579,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559082e-08,0.9999999999746418
2024/11/28 14:14:37.500661049,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:37.510589646,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:37.520524306,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:37.531285903,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559066e-08,0.9999999999746418
2024/11/28 14:14:37.540524557,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:37.550768097,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
2024/11/28 14:14:37.560833518,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559061e-08,0.9999999999746418
2024/11/28 14:14:37.570394991,2.43650280180583e-05,-0.024859601298936797,1.1873847695676982,3.673219740136857e-06,6.101087646424463e-06,-3.370965014559071e-08,0.9999999999746418
