time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
2024/11/25 17:43:31.723378706,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.6648900856234217e-08,0.999999531963566
2024/11/25 17:43:31.730339657,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.6648900856234058e-08,0.999999531963566
2024/11/25 17:43:31.741264570,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.6648900856234005e-08,0.999999531963566
2024/11/25 17:43:31.750144076,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.6648900856234217e-08,0.999999531963566
2024/11/25 17:43:31.762675866,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.6648900856234217e-08,0.999999531963566
2024/11/25 17:43:31.770091731,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.6648900856233793e-08,0.999999531963566
2024/11/25 17:43:31.780394146,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.664890085623411e-08,0.999999531963566
2024/11/25 17:43:31.790507610,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.6648900856234164e-08,0.999999531963566
2024/11/25 17:43:31.800189786,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.6648900856234323e-08,0.999999531963566
2024/11/25 17:43:31.810871231,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.664890085623427e-08,0.999999531963566
2024/11/25 17:43:31.820342602,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.6648900856233952e-08,0.999999531963566
2024/11/25 17:43:31.830529927,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.6648900856233952e-08,0.999999531963566
2024/11/25 17:43:31.841813195,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.6648900856233793e-08,0.999999531963566
2024/11/25 17:43:31.850516580,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.6648900856233952e-08,0.999999531963566
2024/11/25 17:43:31.863088407,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.6648900856234217e-08,0.999999531963566
2024/11/25 17:43:31.870908742,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.664890085623411e-08,0.999999531963566
2024/11/25 17:43:31.880358163,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.6648900856234323e-08,0.999999531963566
2024/11/25 17:43:31.893121045,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.6648900856233952e-08,0.999999531963566
2024/11/25 17:43:31.900229356,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.6648900856233952e-08,0.999999531963566
2024/11/25 17:43:31.912682982,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.6648900856234005e-08,0.999999531963566
2024/11/25 17:43:31.920292642,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.6648900856233952e-08,0.999999531963566
2024/11/25 17:43:31.930429315,-3.869181190648566e-05,-0.024859600513548068,1.1873843585062618,3.6709607610142746e-06,0.0009675015106259069,-2.66489008562339e-08,0.999999531963566
